ligand_id,smiles,source,mol_weight,heavy_atoms,logp,hbd,hba,tpsa
CHEMBL12497,O=C(c1ccc(-n2ccnc2)cc1)N1CCN(Cc2ccccc2)CC1,ChEMBL37_chemreps,346.434,26,2.83,0,4,41.37
CHEMBL12498,CCCCCS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,ChEMBL37_chemreps,436.574,30,2.896,4,6,107.89
CHEMBL1163447,CCCCCCCCCCCCCCCCOC(=O)C[n+]1csc(CCO)c1C,ChEMBL37_chemreps,426.687,29,5.903,1,4,50.41
CHEMBL1163438,O=C1CCC(c2ccc(Cl)cc2)=NN1Cn1cncn1,ChEMBL37_chemreps,289.726,20,1.916,0,5,63.38
CHEMBL12517,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(OC(F)(F)F)cc1,ChEMBL37_chemreps,372.264,22,2.251,0,5,77.51
CHEMBL12519,O=NN(CCF)C(=O)NC1CSCSC1,ChEMBL37_chemreps,253.324,15,1.455,1,5,61.77
CHEMBL12520,CCOP(=O)(OCC)C(CCC(O)c1ccccc1)P(=O)(OCC)OCC,ChEMBL37_chemreps,422.395,27,5.359,1,7,91.29
CHEMBL12521,CCCCCCCCCCCCCC[C@@]1(C(=O)OC)CO1,ChEMBL37_chemreps,298.467,21,5.02,0,3,38.83
CHEMBL12544,COc1cc(NC(C)CCCN)c2ncccc2c1Oc1ccc(Cl)cc1Cl,ChEMBL37_chemreps,420.34,28,5.882,2,5,69.4
CHEMBL12545,COc1ccc2cccc3c2c1C[C@@H](NC(C)=O)C3,ChEMBL37_chemreps,255.317,19,2.452,1,2,38.33
CHEMBL12546,O=P(O)(O)C(Nc1ccccc1)c1cccc2nc(O)c(O)nc12,ChEMBL37_chemreps,347.267,24,2.329,5,6,135.8
CHEMBL12480,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(C)CC2)CC1)C(=O)c1ccc(Cl)cc1,ChEMBL37_chemreps,487.063,34,3.904,0,5,30.03
CHEMBL12481,N/C(=N\O)N/N=C/c1ccc(OCc2ccccc2)cc1,ChEMBL37_chemreps,284.319,21,1.893,3,4,92.23
CHEMBL12571,N/C(=N\O)N/N=C\OS(=O)(=O)O,ChEMBL37_chemreps,198.16,12,-1.957,4,6,146.6
CHEMBL12595,CC1CN(CCCN2CCc3c([nH]c4ccccc34)C2)CC(C)N1,ChEMBL37_chemreps,326.488,24,2.598,2,3,34.3
CHEMBL12596,O=NN(CCCl)C(=O)NC1CS(=O)(=O)CS(=O)(=O)C1,ChEMBL37_chemreps,333.775,19,-0.912,1,7,130.05
CHEMBL12597,CCCCC[C@](C)(O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)CCC/C=C\C[C@H]12,ChEMBL37_chemreps,350.499,25,3.913,2,4,66.76
CHEMBL12598,CCCCc1nc(Cc2ccc(-c3ccccc3C(=O)O)cc2)n(CCCC)n1,ChEMBL37_chemreps,391.515,29,5.377,1,4,68.01
CHEMBL12523,CN(C)CCCn1c2c(c3ccccc31)CCN(CCCc1cccnc1)C2,ChEMBL37_chemreps,376.548,28,3.979,0,4,24.3
CHEMBL12617,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(SC(F)(F)C(F)F)cc1,ChEMBL37_chemreps,420.349,24,3.302,0,5,68.28
CHEMBL12621,CC1(C)COP(=O)(C(CCC(=O)c2cccnc2)P2(=O)OCC(C)(C)CO2)OC1,ChEMBL37_chemreps,445.389,29,4.903,0,8,101.02
CHEMBL4543206,Cc1cc2c(C(=O)NCC#N)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,ChEMBL37_chemreps,450.546,34,4.473,2,6,95.63
CHEMBL4543207,NS(=O)(=O)c1ccc(Nc2nccc(Nc3nc4ccccc4s3)n2)cc1,ChEMBL37_chemreps,398.473,27,3.221,3,8,122.89
CHEMBL4543208,COc1ccc(-c2nnn(CC(=O)Nc3cc(C)nn3C3CCCCC3)n2)cc1,ChEMBL37_chemreps,395.467,29,2.998,1,8,99.75
CHEMBL12622,CCOC(=O)c1cccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)c1,ChEMBL37_chemreps,410.491,29,5.464,1,6,76.74
CHEMBL12644,CS(=O)(=O)OCCN(CCCl)c1ccc(C(=O)O)cc1,ChEMBL37_chemreps,321.782,20,1.406,1,5,83.91
CHEMBL12645,c1ccc2c(c1)C1=N/C2=N\C2=N/C(=N\C3NC(NC4=N/C(=N\1)c1ccccc14)c1ccccc13)c1ccccc12,ChEMBL37_chemreps,516.568,40,4.511,2,8,98.22
CHEMBL12647,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)C3C[C@@H]12,ChEMBL37_chemreps,444.44,32,-0.214,6,9,181.62
CHEMBL12661,COc1ccc2cccc3c2c1C[C@H](NC(C)=O)C3,ChEMBL37_chemreps,255.317,19,2.452,1,2,38.33
CHEMBL12662,Fc1ccc2[nH]c3c(c2c1)CCN(CCc1ccc2ccccc2n1)C3,ChEMBL37_chemreps,345.421,26,4.456,1,2,31.92
CHEMBL12663,CCCCc1nc(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)nn1CCCC,ChEMBL37_chemreps,415.545,31,4.859,1,6,85.17
CHEMBL12387,C/C=C(\NC(=O)CC(C)CC(C)(C)C)C(=O)O,ChEMBL37_chemreps,241.331,17,2.553,2,2,66.4
CHEMBL12389,C[C@@H]1CCCN(CC[C@@H](C)N(C)S(=O)(=O)c2cccc3ccccc23)C1,ChEMBL37_chemreps,374.55,26,3.971,0,3,40.62
CHEMBL12753,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1cccc(F)c1)S(=O)(=O)C(F)(F)F,ChEMBL37_chemreps,512.446,31,4.551,0,6,77.51
CHEMBL12754,Cc1ccccc1C(CCN(C(C)C)C(C)C)(CCN(C(C)C)C(C)C)C(N)=O,ChEMBL37_chemreps,403.655,29,4.736,1,3,49.57
CHEMBL12755,FC(F)(F)c1ccc(CN2CCN(CCCN3CCc4c([nH]c5ccccc45)C3)CC2)cc1,ChEMBL37_chemreps,456.556,33,4.753,1,3,25.51
CHEMBL12624,Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,ChEMBL37_chemreps,350.528,24,3.27,0,3,40.62
CHEMBL12715,NCc1ccn(-c2cc3c(cc2C(F)(F)F)[nH]c(=O)c(=O)n3CC(=O)O)c1,ChEMBL37_chemreps,382.298,27,1.043,3,6,123.11
CHEMBL12717,CCCCC[C@](C)(O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)C(F)(F)CC/C=C\C[C@H]12,ChEMBL37_chemreps,386.479,27,4.158,2,4,66.76
CHEMBL12737,CCCCc1nc(CCCC)n(Cc2ccc(-n3cccc3C(=O)O)cc2)n1,ChEMBL37_chemreps,380.492,28,4.501,1,5,72.94
CHEMBL4543231,O=C(CCc1ccc(Br)cc1F)NC1CCS(=O)(=O)C1,ChEMBL37_chemreps,364.236,20,1.824,1,3,63.24
CHEMBL4543232,O=C(c1cncc(N2CC3CC(C2)N3)c1)N1CCc2ccccc2C1,ChEMBL37_chemreps,334.423,25,1.831,1,4,48.47
CHEMBL4543233,COC(=O)CCCN1CCc2c(sc3nc(-c4c(C)noc4C)[nH]c(=O)c23)C1,ChEMBL37_chemreps,402.476,28,2.568,1,8,101.32
CHEMBL4543234,CS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c2CCCC3)cc1,ChEMBL37_chemreps,365.476,24,2.77,1,4,80.31
CHEMBL12741,CCCCC(C)(C)[C@H](O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)CCC/C=C\C[C@H]12,ChEMBL37_chemreps,364.526,26,4.159,2,4,66.76
CHEMBL12211,CCOP(=O)(OCC)C(CCC(=O)c1cccnc1)P(=O)(OCC)OCC,ChEMBL37_chemreps,421.367,27,4.903,0,8,101.02
CHEMBL12212,O=C(O)COc1ccc(O)c(C(=O)/C=C/c2cccc(/C=C/c3ccc4ccccc4n3)c2)c1,ChEMBL37_chemreps,451.478,34,5.47,2,5,96.72
CHEMBL12213,CN1c2c([nH]c(N)nc2=O)NCC1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,ChEMBL37_chemreps,473.49,34,0.132,7,9,202.77
CHEMBL12417,CCCCc1nc(C(F)(F)c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)n(CCCC)n1,ChEMBL37_chemreps,451.525,33,5.408,1,6,85.17
CHEMBL12418,CCCC(=O)N[C@@H]1Cc2cccc3ccc(OC)c(c23)C1,ChEMBL37_chemreps,283.371,21,3.232,1,2,38.33
CHEMBL12420,CN(C)CCc1c[nH]c2ccccc12,ChEMBL37_chemreps,188.274,14,2.272,1,1,19.03
CHEMBL12718,Cc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ChEMBL37_chemreps,456.564,32,3.073,4,6,107.89
CHEMBL12719,COc1ccc(CC[C@@H](C)NC[C@@H](O)COc2ccc(O)cc2)cc1,ChEMBL37_chemreps,345.439,25,2.751,3,5,70.95
CHEMBL12440,COc1cc(NC(C)CCCN)c2ncccc2c1Oc1ccc(Cl)cc1,ChEMBL37_chemreps,385.895,27,5.228,2,5,69.4
CHEMBL12441,Cn1c(O)nnc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,ChEMBL37_chemreps,303.406,22,3.488,2,5,71.17
CHEMBL1163439,CC[C@H]1CCC[C@@](C)(COC(C)=O)[C@H]2C=C[C@H](C)[C@@H]12,ChEMBL37_chemreps,264.409,19,4.204,0,2,26.3
CHEMBL12442,Cc1onc(C(=O)O)c1CC(N)C(=O)O,ChEMBL37_chemreps,214.177,15,-0.364,3,5,126.65
CHEMBL12464,O=C(O)CCCCNC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2,ChEMBL37_chemreps,360.458,26,2.338,2,4,85.77
CHEMBL12465,NCc1ccn(-c2cc3c(cc2[N+](=O)[O-])[nH]c(=O)c(=O)n3CC(=O)O)c1,ChEMBL37_chemreps,359.298,26,-0.068,3,8,166.25
CHEMBL12215,COc1ccc(C(=O)N2CCC(N3CCC(Cc4ccc(SC(C)C)cc4)CC3)CC2)cc1,ChEMBL37_chemreps,466.691,33,5.755,0,4,32.78
CHEMBL12301,O=P(O)(O)C(N[C@H]1CCc2ccccc21)c1cccc2nc(O)c(O)nc12,ChEMBL37_chemreps,387.332,27,2.494,5,6,135.8
CHEMBL12302,Cc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)on1,ChEMBL37_chemreps,313.441,23,5.454,1,3,46.26
CHEMBL4543242,COc1ccc(CNS(=O)(=O)c2c(N)noc2C)cc1,ChEMBL37_chemreps,297.336,20,1.052,2,6,107.45
CHEMBL12500,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CCC1C[C@@H]3C[C@@]12CC[C@]3(O)CO,ChEMBL37_chemreps,338.488,24,2.086,4,4,80.92
CHEMBL12501,COc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1,ChEMBL37_chemreps,388.512,28,1.336,1,5,65.12
CHEMBL12502,Cc1ccccc1-c1nnc(C2=NCCN2)s1,ChEMBL37_chemreps,244.323,17,1.863,1,5,50.17
CHEMBL12503,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(S(=O)(=O)c2ccc3ccccc3n2)S1,ChEMBL37_chemreps,456.932,30,3.783,1,6,93.2
CHEMBL12443,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3N)CC1,ChEMBL37_chemreps,320.324,23,0.304,2,6,91.8
CHEMBL12444,COc1ccc(Oc2c(OC)cc(NC(C)CCCN)c3ncccc23)cc1,ChEMBL37_chemreps,381.476,28,4.584,2,6,78.63
CHEMBL12524,O=C(O)CCCCCNC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2,ChEMBL37_chemreps,374.485,27,2.729,2,4,85.77
CHEMBL1163444,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(F)cc1,ChEMBL37_chemreps,273.263,20,2.889,3,3,69.56
CHEMBL12526,CCOP(=O)(OCC)C(CCC(=O)c1cccc(F)c1)P(=O)(OCC)OCC,ChEMBL37_chemreps,438.369,28,5.647,0,7,88.13
CHEMBL1163440,Cc1nc2ccccc2c2ccc(C[C@H](NC(=O)[C@@H](N)Cc3ccc4c(c3)c(C)nc3ccccc34)C(=O)O)cc12,ChEMBL37_chemreps,542.639,41,5.388,3,5,118.2
CHEMBL12548,CCCCc1nc(CCCC)n(Cc2ccc(-n3cc([N+](=O)[O-])cc3-c3nn[nH]n3)cc2)n1,ChEMBL37_chemreps,449.519,33,3.891,1,9,133.24
CHEMBL12304,c1cncc(CCCN2CCc3c(n(CCCN4CCCCC4)c4ccccc34)C2)c1,ChEMBL37_chemreps,416.613,31,4.903,0,4,24.3
CHEMBL12679,COc1ccc(C[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1,ChEMBL37_chemreps,331.412,24,2.361,3,5,70.95
CHEMBL12680,CN1[C@@H]2CC[C@H]1C[C@H](N(c1ccccc1)c1ccc(C(=O)OC(C)(C)C)cc1)C2,ChEMBL37_chemreps,392.543,29,5.405,0,4,32.78
CHEMBL12681,COC(=O)c1ccc2c(c1)Nc1ccccc1O2,ChEMBL37_chemreps,241.246,18,3.323,1,4,47.56
CHEMBL12504,C[N+](CCCl)(CCCl)Cc1ccccc1[N+](=O)[O-],ChEMBL37_chemreps,292.186,18,3.019,0,2,43.14
CHEMBL12505,CSc1ccc2nc3sc(C(=O)O)cn3c(=O)c2c1,ChEMBL37_chemreps,292.341,19,2.329,1,6,71.67
CHEMBL12599,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4ccccc4=O)c3)c2cc1OC,ChEMBL37_chemreps,418.449,31,3.055,2,7,93.81
CHEMBL12602,COC1OC(COC(C)=O)C(OC(C)=O)C(NC(=O)N(CCCl)N=O)C1OC(C)=O,ChEMBL37_chemreps,453.832,30,0.085,1,11,159.13
CHEMBL12603,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCCC2=O)CC1,ChEMBL37_chemreps,416.566,30,2.115,1,5,65.12
CHEMBL12527,C/N=C(\NC#N)NCCSCc1c[nH]c2ccccc12,ChEMBL37_chemreps,287.392,20,2.047,3,3,76.0
CHEMBL12529,CCOC(=O)C1CCC(=O)N1CC(=O)NCCN1CCN(c2ccccc2OC(C)C)CC1,ChEMBL37_chemreps,460.575,33,1.266,1,7,91.42
CHEMBL12625,CCCOC(=O)C1C2C(=O)CC(c3ccc(OCc4ccccn4)cc32)C1C(=O)OCC[Si](C)(C)C,ChEMBL37_chemreps,509.675,36,4.881,0,7,91.79
CHEMBL12626,Cc1cc(=O)oc2ccc(O)cc12,ChEMBL37_chemreps,176.171,13,1.807,1,3,50.44
CHEMBL12627,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(F)c(Cl)c1,ChEMBL37_chemreps,340.703,19,2.145,0,4,68.28
CHEMBL12550,O=C(CCc1ccccc1)NCCc1c[nH]cn1,ChEMBL37_chemreps,243.31,18,1.701,2,2,57.78
CHEMBL12551,O=C(CCC(c1ccccc1)c1ccccc1)NCCc1c[nH]cn1,ChEMBL37_chemreps,333.435,25,3.681,2,2,57.78
CHEMBL12648,CN1CC=C(c2cn(-c3ccc(F)cc3)c3ccc([N+](=O)[O-])cc23)CC1,ChEMBL37_chemreps,351.381,26,4.397,0,4,51.31
CHEMBL12649,CN/C(=C/[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,ChEMBL37_chemreps,314.411,21,1.459,2,7,83.58
CHEMBL12682,O=COCC1CCC(NC(=O)N(CCCl)N=O)CC1,ChEMBL37_chemreps,291.735,19,1.65,1,5,88.07
CHEMBL12684,O=NN(CCCl)C(=O)NC1CCC(CCl)CC1,ChEMBL37_chemreps,282.171,17,2.716,1,3,61.77
CHEMBL12401,CCCCn1ccccc1=O,ChEMBL37_chemreps,151.209,11,1.648,0,2,22.0
CHEMBL12402,CC(CN1CCN(CC(c2ccccc2)N2CCN(C)CC2)CC1)C(=O)c1ccccc1,ChEMBL37_chemreps,434.628,32,3.112,0,5,30.03
CHEMBL12403,CN(C)CCCn1c2c(c3ccccc31)CCN(CCCc1ccncc1)C2,ChEMBL37_chemreps,376.548,28,3.979,0,4,24.3
CHEMBL12604,Nc1ccn(C2OC(CO)C(I)C2O)c(=O)n1,ChEMBL37_chemreps,353.116,17,-1.12,3,7,110.6
CHEMBL12605,O=C(CCl)Nc1ccccn1,ChEMBL37_chemreps,170.599,11,1.259,1,2,41.99
CHEMBL12697,Cc1csc2nc(-c3cccs3)cn12,ChEMBL37_chemreps,220.322,14,3.433,0,4,17.3
CHEMBL12700,O=c1c2cc(O)c(O)cc2oc2cc(O)c(O)cc12,ChEMBL37_chemreps,260.201,19,1.769,4,6,111.13
CHEMBL12701,O=NN(CCCl)C(=O)NC12CC3CC(CC(C3)C1)C2,ChEMBL37_chemreps,285.775,19,2.887,1,3,61.77
CHEMBL12628,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,ChEMBL37_chemreps,408.439,29,4.031,1,3,26.71
CHEMBL1163448,C(=C1\CCCN=C1c1cccnc1)\c1ccc2c(c1)OCO2,ChEMBL37_chemreps,292.338,22,3.477,0,4,43.71
CHEMBL12723,COc1ccc(OC)c2c1C1CC(N=C(N)N)C2O1,ChEMBL37_chemreps,263.297,19,0.862,2,4,92.09
CHEMBL12651,O=NN(CCCl)C(=O)NC(C(=O)O)C1CCCCC1,ChEMBL37_chemreps,291.735,19,1.952,2,4,99.07
CHEMBL12652,O=C1CCC/C=C\C[C@@H]2C(/C=C\[C@@H](CCc3ccccc3)O1)[C@H](O)C[C@@H]2O,ChEMBL37_chemreps,370.489,27,3.575,2,4,66.76
CHEMBL12742,C=CCOC(=O)NC1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C,ChEMBL37_chemreps,431.561,30,3.324,2,6,101.93
CHEMBL1163455,COc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,ChEMBL37_chemreps,285.299,21,2.758,3,4,78.79
CHEMBL12743,CCOP(=O)(OCC)C(CCCc1ccccc1)P(=O)(OCC)OCC,ChEMBL37_chemreps,406.396,26,5.868,0,6,71.06
CHEMBL4543318,N#Cc1c(NCCCN)sc(C(=O)c2ccc(Br)s2)c1N,ChEMBL37_chemreps,385.312,21,3.018,3,7,104.93
CHEMBL1163437,CCOC(=O)c1cc2c3ccccc3n(-c3ccc(F)cc3)c2cn1,ChEMBL37_chemreps,334.35,25,4.495,0,4,44.12
CHEMBL12404,C[N+](CCBr)(CCBr)Cc1ccccc1[N+](=O)[O-],ChEMBL37_chemreps,381.088,18,3.331,0,2,43.14
CHEMBL12405,CC(Cl)C[N+](C)(Cc1ccccc1[N+](=O)[O-])CC(C)Cl,ChEMBL37_chemreps,320.24,20,3.796,0,2,43.14
CHEMBL12487,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(C3CCCCC3)CC2)CC1)C(=O)c1ccccc1,ChEMBL37_chemreps,520.737,38,4.954,0,5,30.03
CHEMBL12488,N=C(N)Nc1csc2c(=O)[nH]c(=O)[nH]c12,ChEMBL37_chemreps,225.233,15,-0.417,5,4,127.62
CHEMBL12702,COc1ccccc1N1CCN(CCCCC23CCCc4cccc(c42)NC3=O)CC1,ChEMBL37_chemreps,419.569,31,4.214,1,4,44.81
CHEMBL12422,CC(C)c1cc(C(C)C)c2nc3sc(C(=O)O)cn3c(=O)c2c1,ChEMBL37_chemreps,330.409,23,3.854,1,5,71.67
CHEMBL12426,CC12C(=CC(=O)C3CC31)[C@H]1CC1C1C2CCC2(C)C1CCC21CCC(=O)O1,ChEMBL37_chemreps,366.501,27,4.306,0,3,43.37
CHEMBL12724,COc1ccc(OC)c(/C=N/N=C(\N)NO)c1,ChEMBL37_chemreps,238.247,17,0.331,3,5,101.46
CHEMBL12445,C=C1[C@@H](O)CC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,ChEMBL37_chemreps,270.416,20,4.341,1,1,20.23
CHEMBL12446,COc1ccc2[nH]c3c(c2c1)CCN(Cc1c(OC)cccc1OC)C3,ChEMBL37_chemreps,352.434,26,3.752,1,4,46.72
CHEMBL12744,CCO/C(O)=c1\c(=O)n(Cc2ccccc2)c2nc3c(c(=O)n(C)c(=O)n3C)n2c1=O,ChEMBL37_chemreps,425.401,31,-1.166,1,11,129.83
CHEMBL12745,CN(C)CCc1c(O)n(Cc2ccccc2)c2nc3c(c(=O)n(C)c(=O)n3C)n2c1=O,ChEMBL37_chemreps,424.461,31,-0.095,1,10,106.77
CHEMBL12466,CC(C)N(CCC(CCN(C)C)(C(N)=O)c1ccc(F)cc1)C(C)C,ChEMBL37_chemreps,351.51,25,3.009,1,3,49.57
CHEMBL12468,O=C1CCC/C=C\C[C@H]2C(=O)C[C@@H](O)C2/C=C\[C@@H](CCc2ccccc2)O1,ChEMBL37_chemreps,368.473,27,3.784,1,4,63.6
CHEMBL12489,CCNS(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,ChEMBL37_chemreps,360.435,25,2.207,1,5,77.4
CHEMBL12490,C=CCNC(=O)C1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C,ChEMBL37_chemreps,415.562,29,2.962,2,5,92.7
CHEMBL4543346,COc1ccc(-c2cc3c4nnc(SCC(=O)Nc5cccc(Cl)c5C)n4ccn3n2)cc1,ChEMBL37_chemreps,478.965,33,4.745,1,8,85.82
CHEMBL4543347,CCCCc1ccc(CC(=O)NCc2ccc(Cn3cccn3)cc2)cc1,ChEMBL37_chemreps,361.489,27,4.133,1,3,46.92
CHEMBL4543348,O=[N+]([O-])c1c(I)cccc1Oc1ccc(-c2nnco2)cc1,ChEMBL37_chemreps,409.139,22,4.042,0,6,91.29
CHEMBL4543349,COC(=O)C1=C(CN2CCNC(=O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,ChEMBL37_chemreps,443.504,31,1.406,2,8,95.92
CHEMBL1163443,O=C(NCC[S+]([O-])Cc1cccc(Cl)c1)c1c(Cl)cccc1Cl,ChEMBL37_chemreps,390.719,23,4.326,1,2,52.16
CHEMBL12583,CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1F)C(C)C,ChEMBL37_chemreps,391.575,28,3.934,1,3,49.57
CHEMBL12584,CCCCC[C@@H]1/C=C\C2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O1,ChEMBL37_chemreps,334.456,24,3.731,1,4,63.6
CHEMBL12427,O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ccccc2)CC1)CCC3,ChEMBL37_chemreps,389.543,29,4.205,1,3,35.58
CHEMBL12509,O=NN(CCF)C(=O)NC1CCSCC1,ChEMBL37_chemreps,235.284,15,1.544,1,4,61.77
CHEMBL4543350,CCCn1nnnc1NCc1ccc(C)s1,ChEMBL37_chemreps,237.332,16,2.065,1,6,55.63
CHEMBL4543352,Cc1nc2nc(-c3ccccc3)nn2c(N2CCCC2)c1Cc1ccccc1,ChEMBL37_chemreps,369.472,28,4.291,0,5,46.32
CHEMBL4543353,Cc1cc(N2CCN(c3cnn(-c4nc5ccccc5[nH]4)c(=O)c3Cl)CC2)nc(C(C)C)n1,ChEMBL37_chemreps,464.961,33,3.311,1,8,95.83
CHEMBL4543354,COc1ccc(CCC(=O)Nc2cc(/C=C/C(=O)O)ccc2CC=C(C)C)cc1,ChEMBL37_chemreps,393.483,29,4.873,2,3,75.63
CHEMBL4543356,O=[N+]([O-])c1ccc(Nc2ccc3ccccc3c2)c([N+](=O)[O-])c1,ChEMBL37_chemreps,309.281,23,4.4,1,5,98.31
CHEMBL4543357,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,ChEMBL37_chemreps,483.524,36,3.022,0,6,79.39
CHEMBL4543359,O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)c1cc(O)cc(O)c1,ChEMBL37_chemreps,317.257,23,1.475,4,7,145.29
CHEMBL4543360,COc1ccc(CC(=O)Nc2ccc(-n3c4c(c5ncnc(N)c53)CCC4)cc2OC)cn1,ChEMBL37_chemreps,444.495,33,3.085,2,8,117.18
CHEMBL4543361,CC(=O)NC(c1ccc2c(c1)OCO2)c1ccc2cccnc2c1O,ChEMBL37_chemreps,336.347,25,2.895,2,5,80.68
CHEMBL12448,O=C(O)Cn1c(=O)c(=O)[nH]c2cc(C(F)(F)F)c(-n3cccc3)cc21,ChEMBL37_chemreps,353.256,25,1.584,2,5,97.09
CHEMBL12450,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccc(Cl)cc1,ChEMBL37_chemreps,476.982,32,3.418,4,6,107.89
CHEMBL12531,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC,ChEMBL37_chemreps,471.988,30,2.112,3,6,105.76
CHEMBL12469,CCOc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC,ChEMBL37_chemreps,486.015,31,2.914,3,5,106.09
CHEMBL12470,O=NN(CCCl)C(=O)NC1CCSc2ccccc21,ChEMBL37_chemreps,299.783,19,3.155,1,4,61.77
CHEMBL12552,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,ChEMBL37_chemreps,278.311,21,2.78,0,4,55.02
CHEMBL12553,CC(=O)OCC1CCC(NC(=O)N(CCCl)N=O)CC1,ChEMBL37_chemreps,305.762,20,2.04,1,5,88.07
CHEMBL12585,CC1(C)CCC(C)(C)c2cc(/C=C/c3ccc(C(=O)O)cc3)ccc21,ChEMBL37_chemreps,334.459,25,5.904,1,1,37.3
CHEMBL12586,N/C(=N\O)N/N=C/c1cccnc1,ChEMBL37_chemreps,179.183,13,-0.291,3,4,95.89
CHEMBL12587,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,ChEMBL37_chemreps,174.264,12,0.231,1,2,29.46
CHEMBL12686,COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ChEMBL37_chemreps,472.563,33,2.774,4,7,117.12
CHEMBL12687,CCOC(=O)C1(NC(=O)N(CCCl)N=O)CCCCC1,ChEMBL37_chemreps,305.762,20,2.184,1,5,88.07
CHEMBL12510,O=C(O)Cn1c(=O)c(=O)[nH]c2cc(C(F)(F)F)c(-n3ccc(CNC(=O)Nc4ccccc4)c3)cc21,ChEMBL37_chemreps,501.421,36,2.906,4,6,138.22
CHEMBL12511,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1F,ChEMBL37_chemreps,176.255,12,1.208,0,1,9.23
CHEMBL12606,CCC1C=C(c2nc(C)no2)CNC1,ChEMBL37_chemreps,193.25,14,1.391,1,4,50.95
CHEMBL12608,Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1,ChEMBL37_chemreps,321.454,22,1.421,5,4,105.27
CHEMBL12609,COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1,ChEMBL37_chemreps,408.502,30,3.523,1,6,68.62
CHEMBL12610,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,ChEMBL37_chemreps,309.413,23,3.415,0,4,30.29
